,Date,Country/Region,Province/State,Confirmed,Recovered,Deaths
163247,2021-02-02,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163248,2021-02-03,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163249,2021-02-04,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163250,2021-02-05,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163251,2021-02-06,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163252,2021-02-07,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163253,2021-02-08,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163254,2021-02-09,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163255,2021-02-10,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163256,2021-02-11,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163257,2021-02-12,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163258,2021-02-13,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163259,2021-02-14,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163260,2021-02-15,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163261,2021-02-16,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163262,2021-02-17,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163263,2021-02-18,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163264,2021-02-19,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163265,2021-02-20,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163266,2021-02-21,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163267,2021-02-22,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163268,2021-02-23,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163269,2021-02-24,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163270,2021-02-25,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163271,2021-02-26,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163272,2021-02-27,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163273,2021-02-28,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163274,2021-03-01,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163275,2021-03-02,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163276,2021-03-03,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163277,2021-03-04,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163278,2021-03-05,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163279,2021-03-06,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163280,2021-03-07,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163281,2021-03-08,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163282,2021-03-09,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163283,2021-03-10,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163284,2021-03-11,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163285,2021-03-12,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163286,2021-03-13,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163287,2021-03-14,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163288,2021-03-15,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163289,2021-03-16,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163290,2021-03-17,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163291,2021-03-18,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163292,2021-03-19,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163293,2021-03-20,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163294,2021-03-21,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163295,2021-03-22,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163296,2021-03-23,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163297,2021-03-24,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163298,2021-03-25,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163299,2021-03-26,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163300,2021-03-27,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163301,2021-03-28,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163302,2021-03-29,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163303,2021-03-30,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163304,2021-03-31,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163305,2021-04-01,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163306,2021-04-02,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163307,2021-04-03,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163308,2021-04-04,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163309,2021-04-05,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163310,2021-04-06,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163311,2021-04-07,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163312,2021-04-08,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163313,2021-04-09,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163314,2021-04-10,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163315,2021-04-11,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163316,2021-04-12,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163317,2021-04-13,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163318,2021-04-14,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163319,2021-04-15,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163320,2021-04-16,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163321,2021-04-17,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163322,2021-04-18,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163323,2021-04-19,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163324,2021-04-20,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163325,2021-04-21,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163326,2021-04-22,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163327,2021-04-23,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163328,2021-04-24,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163329,2021-04-25,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163330,2021-04-26,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163331,2021-04-27,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163332,2021-04-28,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163333,2021-04-29,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163334,2021-04-30,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163335,2021-05-01,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163336,2021-05-02,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163337,2021-05-03,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163338,2021-05-04,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163339,2021-05-05,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163340,2021-05-06,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163341,2021-05-07,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163342,2021-05-08,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163343,2021-05-09,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163344,2021-05-10,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163345,2021-05-11,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163346,2021-05-12,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163347,2021-05-13,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163348,2021-05-14,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163349,2021-05-15,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163350,2021-05-16,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163351,2021-05-17,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163352,2021-05-18,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163353,2021-05-19,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163354,2021-05-20,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163355,2021-05-21,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163356,2021-05-22,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163357,2021-05-23,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163358,2021-05-24,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163359,2021-05-25,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163360,2021-05-26,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163361,2021-05-27,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163362,2021-05-28,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163363,2021-05-29,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163364,2021-05-30,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163365,2021-05-31,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163366,2021-06-01,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163367,2021-06-02,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163368,2021-06-03,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163369,2021-06-04,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163370,2021-06-05,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163371,2021-06-06,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163372,2021-06-07,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163373,2021-06-08,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163374,2021-06-09,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163375,2021-06-10,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163376,2021-06-11,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163377,2021-06-12,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163378,2021-06-13,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163379,2021-06-14,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163380,2021-06-15,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163381,2021-06-16,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163382,2021-06-17,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163383,2021-06-18,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163384,2021-06-19,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163385,2021-06-20,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163386,2021-06-21,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163387,2021-06-22,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163388,2021-06-23,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163389,2021-06-24,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163390,2021-06-25,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163391,2021-06-26,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163392,2021-06-27,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163393,2021-06-28,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163394,2021-06-29,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163395,2021-06-30,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163396,2021-07-01,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163397,2021-07-02,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163398,2021-07-03,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163399,2021-07-04,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163400,2021-07-05,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163401,2021-07-06,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163402,2021-07-07,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163403,2021-07-08,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163404,2021-07-09,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163405,2021-07-10,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163406,2021-07-11,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163407,2021-07-12,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163408,2021-07-13,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163409,2021-07-14,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163410,2021-07-15,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163411,2021-07-16,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163412,2021-07-17,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163413,2021-07-18,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163414,2021-07-19,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163415,2021-07-20,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163416,2021-07-21,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163417,2021-07-22,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163418,2021-07-23,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163419,2021-07-24,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163420,2021-07-25,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163421,2021-07-26,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163422,2021-07-27,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163423,2021-07-28,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163424,2021-07-29,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163425,2021-07-30,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163426,2021-07-31,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163427,2021-08-01,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163428,2021-08-02,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163429,2021-08-03,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163430,2021-08-04,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,4.0,0
163431,2021-08-05,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,0.0,0
163432,2021-08-06,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,0.0,0
163433,2021-08-07,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,0.0,0
163434,2021-08-08,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,0.0,0
163435,2021-08-09,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,0.0,0
163436,2021-08-10,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,0.0,0
163437,2021-08-11,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,0.0,0
163438,2021-08-12,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,0.0,0
163439,2021-08-13,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,0.0,0
163440,2021-08-14,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,0.0,0
163441,2021-08-15,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,0.0,0
163442,2021-08-16,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,0.0,0
163443,2021-08-17,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,0.0,0
163444,2021-08-18,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,0.0,0
163445,2021-08-19,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,0.0,0
163446,2021-08-20,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,0.0,0
163447,2021-08-21,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,0.0,0
163448,2021-08-22,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,0.0,0
163449,2021-08-23,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,0.0,0
163450,2021-08-24,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,0.0,0
163451,2021-08-25,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,0.0,0
163452,2021-08-26,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,0.0,0
163453,2021-08-27,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,0.0,0
163454,2021-08-28,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,0.0,0
163455,2021-08-29,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,0.0,0
163456,2021-08-30,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,0.0,0
163457,2021-08-31,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,0.0,0
163458,2021-09-01,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,0.0,0
163459,2021-09-02,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,0.0,0
163460,2021-09-03,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,0.0,0
163461,2021-09-04,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,0.0,0
163462,2021-09-05,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,0.0,0
163463,2021-09-06,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,0.0,0
163464,2021-09-07,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,0.0,0
163465,2021-09-08,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,0.0,0
163466,2021-09-09,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,0.0,0
163467,2021-09-10,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,0.0,0
163468,2021-09-11,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,0.0,0
163469,2021-09-12,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,0.0,0
163470,2021-09-13,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,0.0,0
163471,2021-09-14,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,0.0,0
163472,2021-09-15,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,0.0,0
163473,2021-09-16,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,0.0,0
163474,2021-09-17,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,0.0,0
163475,2021-09-18,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,0.0,0
163476,2021-09-19,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,0.0,0
163477,2021-09-20,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,0.0,0
163478,2021-09-21,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,0.0,0
163479,2021-09-22,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",4,0.0,0
163480,2020-01-22,United Kingdom,Turks and Caicos Islands,0,0.0,0
163481,2020-01-23,United Kingdom,Turks and Caicos Islands,0,0.0,0
163482,2020-01-24,United Kingdom,Turks and Caicos Islands,0,0.0,0
163483,2020-01-25,United Kingdom,Turks and Caicos Islands,0,0.0,0
163484,2020-01-26,United Kingdom,Turks and Caicos Islands,0,0.0,0
163485,2020-01-27,United Kingdom,Turks and Caicos Islands,0,0.0,0
163486,2020-01-28,United Kingdom,Turks and Caicos Islands,0,0.0,0
163487,2020-01-29,United Kingdom,Turks and Caicos Islands,0,0.0,0
163488,2020-01-30,United Kingdom,Turks and Caicos Islands,0,0.0,0
163489,2020-01-31,United Kingdom,Turks and Caicos Islands,0,0.0,0
163490,2020-02-01,United Kingdom,Turks and Caicos Islands,0,0.0,0
163491,2020-02-02,United Kingdom,Turks and Caicos Islands,0,0.0,0
163492,2020-02-03,United Kingdom,Turks and Caicos Islands,0,0.0,0
163493,2020-02-04,United Kingdom,Turks and Caicos Islands,0,0.0,0
163494,2020-02-05,United Kingdom,Turks and Caicos Islands,0,0.0,0
163495,2020-02-06,United Kingdom,Turks and Caicos Islands,0,0.0,0
163496,2020-02-07,United Kingdom,Turks and Caicos Islands,0,0.0,0
163497,2020-02-08,United Kingdom,Turks and Caicos Islands,0,0.0,0
163498,2020-02-09,United Kingdom,Turks and Caicos Islands,0,0.0,0
163499,2020-02-10,United Kingdom,Turks and Caicos Islands,0,0.0,0
163500,2020-02-11,United Kingdom,Turks and Caicos Islands,0,0.0,0
163501,2020-02-12,United Kingdom,Turks and Caicos Islands,0,0.0,0
163502,2020-02-13,United Kingdom,Turks and Caicos Islands,0,0.0,0
163503,2020-02-14,United Kingdom,Turks and Caicos Islands,0,0.0,0
163504,2020-02-15,United Kingdom,Turks and Caicos Islands,0,0.0,0
163505,2020-02-16,United Kingdom,Turks and Caicos Islands,0,0.0,0
163506,2020-02-17,United Kingdom,Turks and Caicos Islands,0,0.0,0
163507,2020-02-18,United Kingdom,Turks and Caicos Islands,0,0.0,0
163508,2020-02-19,United Kingdom,Turks and Caicos Islands,0,0.0,0
163509,2020-02-20,United Kingdom,Turks and Caicos Islands,0,0.0,0
163510,2020-02-21,United Kingdom,Turks and Caicos Islands,0,0.0,0
163511,2020-02-22,United Kingdom,Turks and Caicos Islands,0,0.0,0
163512,2020-02-23,United Kingdom,Turks and Caicos Islands,0,0.0,0
163513,2020-02-24,United Kingdom,Turks and Caicos Islands,0,0.0,0
163514,2020-02-25,United Kingdom,Turks and Caicos Islands,0,0.0,0
163515,2020-02-26,United Kingdom,Turks and Caicos Islands,0,0.0,0
163516,2020-02-27,United Kingdom,Turks and Caicos Islands,0,0.0,0
163517,2020-02-28,United Kingdom,Turks and Caicos Islands,0,0.0,0
163518,2020-02-29,United Kingdom,Turks and Caicos Islands,0,0.0,0
163519,2020-03-01,United Kingdom,Turks and Caicos Islands,0,0.0,0
163520,2020-03-02,United Kingdom,Turks and Caicos Islands,0,0.0,0
163521,2020-03-03,United Kingdom,Turks and Caicos Islands,0,0.0,0
163522,2020-03-04,United Kingdom,Turks and Caicos Islands,0,0.0,0
163523,2020-03-05,United Kingdom,Turks and Caicos Islands,0,0.0,0
163524,2020-03-06,United Kingdom,Turks and Caicos Islands,0,0.0,0
163525,2020-03-07,United Kingdom,Turks and Caicos Islands,0,0.0,0
163526,2020-03-08,United Kingdom,Turks and Caicos Islands,0,0.0,0
163527,2020-03-09,United Kingdom,Turks and Caicos Islands,0,0.0,0
163528,2020-03-10,United Kingdom,Turks and Caicos Islands,0,0.0,0
163529,2020-03-11,United Kingdom,Turks and Caicos Islands,0,0.0,0
163530,2020-03-12,United Kingdom,Turks and Caicos Islands,0,0.0,0
163531,2020-03-13,United Kingdom,Turks and Caicos Islands,0,0.0,0
163532,2020-03-14,United Kingdom,Turks and Caicos Islands,0,0.0,0
163533,2020-03-15,United Kingdom,Turks and Caicos Islands,0,0.0,0
163534,2020-03-16,United Kingdom,Turks and Caicos Islands,0,0.0,0
163535,2020-03-17,United Kingdom,Turks and Caicos Islands,0,0.0,0
163536,2020-03-18,United Kingdom,Turks and Caicos Islands,0,0.0,0
163537,2020-03-19,United Kingdom,Turks and Caicos Islands,0,0.0,0
163538,2020-03-20,United Kingdom,Turks and Caicos Islands,0,0.0,0
163539,2020-03-21,United Kingdom,Turks and Caicos Islands,0,0.0,0
163540,2020-03-22,United Kingdom,Turks and Caicos Islands,0,0.0,0
163541,2020-03-23,United Kingdom,Turks and Caicos Islands,0,0.0,0
163542,2020-03-24,United Kingdom,Turks and Caicos Islands,0,0.0,0
163543,2020-03-25,United Kingdom,Turks and Caicos Islands,0,0.0,0
163544,2020-03-26,United Kingdom,Turks and Caicos Islands,0,0.0,0
163545,2020-03-27,United Kingdom,Turks and Caicos Islands,0,0.0,0
163546,2020-03-28,United Kingdom,Turks and Caicos Islands,4,0.0,0
163547,2020-03-29,United Kingdom,Turks and Caicos Islands,4,0.0,0
163548,2020-03-30,United Kingdom,Turks and Caicos Islands,5,0.0,0
163549,2020-03-31,United Kingdom,Turks and Caicos Islands,5,0.0,0
163550,2020-04-01,United Kingdom,Turks and Caicos Islands,6,0.0,0
163551,2020-04-02,United Kingdom,Turks and Caicos Islands,5,0.0,0
163552,2020-04-03,United Kingdom,Turks and Caicos Islands,5,0.0,0
163553,2020-04-04,United Kingdom,Turks and Caicos Islands,5,0.0,0
163554,2020-04-05,United Kingdom,Turks and Caicos Islands,5,0.0,1
